"","country","ingredients","recipe_id"
"11392","France","butter",1301
"11393","France","coffee",1301
"11394","France","wheat",1301
"11395","France","starch",1301
"11396","France","cocoa",1301
"11397","France","cognac",1301
"11398","France","egg",1301
"11399","France","milk",1301
"11400","France","cream",1301
"11401","France","wheat",1302
"11402","France","vanilla",1302
"11403","France","lard",1302
"11404","France","orange",1302
"11405","France","egg",1302
"11406","France","cream",1302
"11407","France","ham",1303
"11408","France","swiss_cheese",1303
"11409","France","vegetable_oil",1303
"11410","France","chicken",1303
"11411","France","egg",1303
"11412","France","milk",1303
"11413","France","bread",1303
"11414","France","butter",1304
"11415","France","cheese",1304
"11416","France","onion",1304
"11417","France","potato",1304
"11418","France","bacon",1304
"11419","France","black_pepper",1304
"11420","France","white_wine",1304
"11421","France","cream",1304
"11422","France","olive_oil",1305
"11423","France","pepper",1305
"11424","France","thyme",1305
"11425","France","lavender",1305
"11426","France","parmesan_cheese",1305
"11427","France","basil",1305
"11428","France","fennel",1305
"11429","France","savory",1305
"11430","France","zucchini",1305
"11431","France","bread",1305
"11432","France","butter",1306
"11433","France","egg",1306
"11434","France","vanilla",1306
"11435","France","wheat",1306
"11436","France","butter",1307
"11437","France","pepper",1307
"11438","France","lemon",1307
"11439","France","starch",1307
"11440","France","chicken_broth",1307
"11441","France","parsley",1307
"11442","France","white_wine",1307
"11443","France","wheat",1307
"11444","France","chicken",1307
"11445","France","egg",1307
"11446","France","wheat",1308
"11447","France","onion",1308
"11448","France","feta_cheese",1308
"11449","France","black_pepper",1308
"11450","France","parsley",1308
"11451","France","parmesan_cheese",1308
"11452","France","bell_pepper",1308
"11453","France","mozzarella_cheese",1308
"11454","France","egg",1308
"11455","France","zucchini",1308
"11456","France","wheat",1309
"11457","France","corn",1309
"11458","France","egg",1309
"11459","France","yeast",1309
"11460","France","cane_molasses",1310
"11461","France","macadamia_nut",1310
"11462","France","vanilla",1310
"11463","France","cocoa",1310
"11464","France","egg",1310
"11465","France","milk",1310
"11466","France","cream",1310
"11467","France","pepper",1311
"11468","France","wheat",1311
"11469","France","parmesan_cheese",1311
"11470","France","scallion",1311
"11471","France","chicken",1311
"11472","France","egg",1311
"11473","France","cream",1311
"11474","France","butter",1312
"11475","France","egg",1312
"11476","France","lemon_juice",1312
"11477","France","tabasco_pepper",1312
"11478","France","mustard",1312
"11479","France","butter",1313
"11480","France","ham",1313
"11481","France","swiss_cheese",1313
"11482","France","wheat_bread",1313
"11483","France","chicken",1313
"11484","France","cream",1313
"11485","France","cocoa",1314
"11486","France","vanilla",1314
"11487","France","egg",1314
"11488","France","cream",1314
"11489","France","butter",1315
"11490","France","vanilla",1315
"11491","France","egg",1315
"11492","France","milk",1315
"11493","France","starch",1315
"11494","France","olive_oil",1316
"11495","France","wheat",1316
"11496","France","thyme",1316
"11497","France","yeast",1316
"11498","France","corn",1316
"11499","France","basil",1316
"11500","France","savory",1316
"11501","France","rosemary",1316
"11502","France","orange_juice",1317
"11503","France","lime_juice",1317
"11504","France","mango",1317
"11505","France","cocoa",1318
"11506","France","vanilla",1318
"11507","France","egg",1318
"11508","France","cream",1318
"11509","France","butter",1319
"11510","France","wheat",1319
"11511","France","vanilla",1319
"11512","France","egg",1319
"11513","France","butter",1320
"11514","France","meat",1320
"11515","France","onion",1320
"11516","France","starch",1320
"11517","France","chicken_broth",1320
"11518","France","black_pepper",1320
"11519","France","swiss_cheese",1320
"11520","France","garlic",1320
"11521","France","beef_broth",1320
"11522","France","milk",1320
"11523","France","bread",1320
"11524","France","butter",1321
"11525","France","egg",1321
"11526","France","vanilla",1321
"11527","France","wheat",1321
"11528","France","cocoa",1321
"11529","France","cocoa",1322
"11530","France","vanilla",1322
"11531","France","egg",1322
"11532","France","cream",1322
"11533","France","coriander",1323
"11534","France","olive_oil",1323
"11535","France","pepper",1323
"11536","France","wheat",1323
"11537","France","ham",1323
"11538","France","mushroom",1323
"11539","France","fenugreek",1323
"11540","France","bread",1323
"11541","France","black_pepper",1323
"11542","France","parsley",1323
"11543","France","cumin",1323
"11544","France","swiss_cheese",1323
"11545","France","garlic",1323
"11546","France","bell_pepper",1323
"11547","France","turmeric",1323
"11548","France","chicken",1323
"11549","France","white_wine",1323
"11550","France","egg",1323
"11551","France","milk",1323
"11552","France","cream",1323
"11553","France","pepper",1324
"11554","France","mushroom",1324
"11555","France","onion",1324
"11556","France","parmesan_cheese",1324
"11557","France","white_wine",1324
"11558","France","garlic",1324
"11559","France","macaroni",1324
"11560","France","chicken",1324
"11561","France","cream",1324
"11562","France","yeast",1325
"11563","France","wheat",1325
"11564","France","whole_grain_wheat_flour",1325
"11565","France","tomato",1326
"11566","France","olive_oil",1326
"11567","France","pepper",1326
"11568","France","thyme",1326
"11569","France","onion",1326
"11570","France","white_wine",1326
"11571","France","fennel",1326
"11572","France","garlic",1326
"11573","France","bell_pepper",1326
"11574","France","basil",1326
"11575","France","shrimp",1326
"11576","France","butter",1327
"11577","France","vinegar",1327
"11578","France","wheat",1327
"11579","France","onion",1327
"11580","France","yeast",1327
"11581","France","parsley",1327
"11582","France","garlic",1327
"11583","France","milk",1327
"11584","France","butter",1328
"11585","France","provolone_cheese",1328
"11586","France","pepper",1328
"11587","France","onion",1328
"11588","France","swiss_cheese",1328
"11589","France","beef_broth",1328
"11590","France","cream",1328
"11591","France","bread",1328
"11592","France","butter",1329
"11593","France","cane_molasses",1329
"11594","France","pepper",1329
"11595","France","mushroom",1329
"11596","France","onion",1329
"11597","France","vinegar",1329
"11598","France","shallot",1329
"11599","France","tamarind",1329
"11600","France","red_wine",1329
"11601","France","thyme",1329
"11602","France","bay",1329
"11603","France","garlic",1329
"11604","France","starch",1329
"11605","France","beef_broth",1329
"11606","France","cheese",1330
"11607","France","pepper",1330
"11608","France","cranberry",1330
"11609","France","vegetable_oil",1330
"11610","France","egg",1330
"11611","France","bread",1330
"11612","France","tomato",1331
"11613","France","shallot",1331
"11614","France","grape_juice",1331
"11615","France","olive_oil",1331
"11616","France","bread",1331
"11617","France","tomato",1332
"11618","France","butter",1332
"11619","France","wheat",1332
"11620","France","thyme",1332
"11621","France","beef",1332
"11622","France","bacon",1332
"11623","France","onion",1332
"11624","France","parsley",1332
"11625","France","sherry",1332
"11626","France","beef_broth",1332
"11627","France","bay",1332
"11628","France","rosemary",1332
"11629","France","mushroom",1332
"11630","France","wine",1332
"11631","France","butter",1333
"11632","France","mushroom",1333
"11633","France","sage",1333
"11634","France","parmesan_cheese",1333
"11635","France","macaroni",1333
"11636","France","artichoke",1333
"11637","France","oregano",1333
"11638","France","garlic",1333
"11639","France","orange",1334
"11640","France","white_bread",1334
"11641","France","egg",1334
"11642","France","milk",1334
"11643","France","tomato",1335
"11644","France","green_bell_pepper",1335
"11645","France","mushroom",1335
"11646","France","ham",1335
"11647","France","onion",1335
"11648","France","cayenne",1335
"11649","France","garlic",1335
"11650","France","cheddar_cheese",1335
"11651","France","egg",1335
"11652","France","egg",1336
"11653","France","vanilla",1336
"11654","France","wheat",1336
"11655","France","milk",1336
"11656","France","lard",1336
"11657","France","butter",1337
"11658","France","wheat",1337
"11659","France","mustard",1337
"11660","France","swiss_cheese",1337
"11661","France","vegetable_oil",1337
"11662","France","white_bread",1337
"11663","France","egg",1337
"11664","France","ham",1337
"11665","France","quince",1338
"11666","France","butter",1339
"11667","France","wheat",1339
"11668","France","cocoa",1339
"11669","France","hazelnut",1339
"11670","France","banana",1339
"11671","France","cream",1339
