"","country","ingredients","recipe_id"
"422727","Ireland","tomato",51851
"422728","Ireland","cane_molasses",51851
"422729","Ireland","beef",51851
"422730","Ireland","thyme",51851
"422731","Ireland","potato",51851
"422732","Ireland","vinegar",51851
"422733","Ireland","onion",51851
"422734","Ireland","bay",51851
"422735","Ireland","carrot",51851
"422736","Ireland","garlic",51851
"422737","Ireland","butter",51851
"422738","Ireland","vegetable_oil",51851
"422739","Ireland","beef_broth",51851
"422740","Ireland","parsley",51851
"422741","Ireland","tamarind",51851
"422742","Ireland","cane_molasses",51852
"422743","Ireland","whiskey",51852
"422744","Ireland","lemon",51852
"422745","Ireland","butter",51853
"422746","Ireland","wheat",51853
"422747","Ireland","apricot",51853
"422748","Ireland","honey",51853
"422749","Ireland","buttermilk",51853
"422750","Ireland","oat",51853
"422751","Ireland","porcini",51853
"422752","Ireland","egg",51853
"422753","Ireland","whole_grain_wheat_flour",51853
"422754","Ireland","butter",51854
"422755","Ireland","caraway",51854
"422756","Ireland","wheat",51854
"422757","Ireland","raisin",51854
"422758","Ireland","buttermilk",51854
"422759","Ireland","seed",51854
"422760","Ireland","butter",51855
"422761","Ireland","wheat",51855
"422762","Ireland","mustard",51855
"422763","Ireland","onion",51855
"422764","Ireland","parsley",51855
"422765","Ireland","buttermilk",51855
"422766","Ireland","cucumber",51855
"422767","Ireland","chive",51855
"422768","Ireland","vegetable_oil",51855
"422769","Ireland","whole_grain_wheat_flour",51855
"422770","Ireland","egg",51855
"422771","Ireland","cream",51855
"422772","Ireland","butter",51856
"422773","Ireland","bacon",51856
"422774","Ireland","parsley",51856
"422775","Ireland","scallion",51856
"422776","Ireland","wheat_bread",51856
"422777","Ireland","cabbage",51856
"422778","Ireland","leek",51856
"422779","Ireland","wheat",51857
"422780","Ireland","thyme",51857
"422781","Ireland","mushroom",51857
"422782","Ireland","shallot",51857
"422783","Ireland","chicken_broth",51857
"422784","Ireland","white_wine",51857
"422785","Ireland","vegetable_oil",51857
"422786","Ireland","chicken",51857
"422787","Ireland","tarragon",51857
"422788","Ireland","butter",51858
"422789","Ireland","turnip",51858
"422790","Ireland","carrot",51858
"422791","Ireland","nutmeg",51858
"422792","Ireland","parsnip",51858
"422793","Ireland","onion",51859
"422794","Ireland","potato",51859
"422795","Ireland","bacon",51859
"422796","Ireland","celery",51859
"422797","Ireland","beef_broth",51859
"422798","Ireland","pork_sausage",51859
"422799","Ireland","butter",51860
"422800","Ireland","kale",51860
"422801","Ireland","onion",51860
"422802","Ireland","potato",51860
"422803","Ireland","bay",51860
"422804","Ireland","carrot",51860
"422805","Ireland","milk",51860
"422806","Ireland","butter",51861
"422807","Ireland","lemon",51861
"422808","Ireland","raisin",51861
"422809","Ireland","salmon",51861
"422810","Ireland","black_pepper",51861
"422811","Ireland","chive",51861
"422812","Ireland","vegetable_oil",51861
"422813","Ireland","butter",51862
"422814","Ireland","onion",51862
"422815","Ireland","potato",51862
"422816","Ireland","black_pepper",51862
"422817","Ireland","chicken_broth",51862
"422818","Ireland","bacon",51862
"422819","Ireland","bay",51862
"422820","Ireland","cabbage",51862
"422821","Ireland","rutabaga",51863
"422822","Ireland","potato",51863
"422823","Ireland","fish",51863
"422824","Ireland","black_pepper",51863
"422825","Ireland","milk_fat",51863
"422826","Ireland","nutmeg",51863
"422827","Ireland","smoke",51863
"422828","Ireland","garlic",51863
"422829","Ireland","milk",51863
"422830","Ireland","cream",51863
"422831","Ireland","butter",51864
"422832","Ireland","olive_oil",51864
"422833","Ireland","pepper",51864
"422834","Ireland","meat",51864
"422835","Ireland","juniper_berry",51864
"422836","Ireland","black_pepper",51864
"422837","Ireland","orange_juice",51864
"422838","Ireland","sage",51864
"422839","Ireland","honey",51864
"422840","Ireland","garlic",51864
"422841","Ireland","orange",51864
"422842","Ireland","cane_molasses",51865
"422843","Ireland","butter",51865
"422844","Ireland","wheat",51865
"422845","Ireland","walnut",51865
"422846","Ireland","buttermilk",51865
"422847","Ireland","egg",51865
"422848","Ireland","whole_grain_wheat_flour",51865
"422849","Ireland","cane_molasses",51866
"422850","Ireland","caraway",51866
"422851","Ireland","wheat",51866
"422852","Ireland","buttermilk",51866
"422853","Ireland","seed",51866
"422854","Ireland","vegetable_oil",51866
"422855","Ireland","egg",51866
"422856","Ireland","whole_grain_wheat_flour",51866
"422857","Ireland","corn",51867
"422858","Ireland","seed",51867
"422859","Ireland","apple",51867
"422860","Ireland","blackberry",51867
"422861","Ireland","cane_molasses",51868
"422862","Ireland","butter",51868
"422863","Ireland","coffee",51868
"422864","Ireland","wheat",51868
"422865","Ireland","walnut",51868
"422866","Ireland","oat",51868
"422867","Ireland","nutmeg",51868
"422868","Ireland","currant",51868
"422869","Ireland","egg",51868
"422870","Ireland","cream",51868
"422871","Ireland","butter",51869
"422872","Ireland","wheat",51869
"422873","Ireland","vanilla",51869
"422874","Ireland","sherry",51869
"422875","Ireland","raspberry",51869
"422876","Ireland","egg",51869
"422877","Ireland","milk",51869
"422878","Ireland","cream",51869
"422879","Ireland","butter",51870
"422880","Ireland","coffee",51870
"422881","Ireland","wheat",51870
"422882","Ireland","vanilla",51870
"422883","Ireland","cocoa",51870
"422884","Ireland","whiskey",51870
"422885","Ireland","egg",51870
"422886","Ireland","cream",51870
"422887","Ireland","cane_molasses",51871
"422888","Ireland","coffee",51871
"422889","Ireland","cocoa",51871
"422890","Ireland","whiskey",51871
"422891","Ireland","bean",51871
"422892","Ireland","egg",51871
"422893","Ireland","cream",51871
"422894","Ireland","cane_molasses",51872
"422895","Ireland","strawberry",51872
"422896","Ireland","vanilla",51872
"422897","Ireland","milk_fat",51872
"422898","Ireland","bread",51872
"422899","Ireland","egg",51872
"422900","Ireland","milk",51872
"422901","Ireland","cream",51872
"422902","Ireland","butter",51873
"422903","Ireland","wheat",51873
"422904","Ireland","raisin",51873
"422905","Ireland","buttermilk",51873
"422906","Ireland","currant",51873
"422907","Ireland","egg",51873
"422908","Ireland","lamb",51874
"422909","Ireland","onion",51874
"422910","Ireland","potato",51874
"422911","Ireland","black_pepper",51874
"422912","Ireland","parsley",51874
"422913","Ireland","celery",51874
"422914","Ireland","carrot",51874
"422915","Ireland","garlic",51874
"422916","Ireland","leek",51874
"422917","Ireland","butter",51875
"422918","Ireland","meat",51875
"422919","Ireland","chicken_broth",51875
"422920","Ireland","berry",51875
"422921","Ireland","cranberry",51875
"422922","Ireland","beef_broth",51875
"422923","Ireland","cane_molasses",51876
"422924","Ireland","wheat",51876
"422925","Ireland","corn",51876
"422926","Ireland","raisin",51876
"422927","Ireland","buttermilk",51876
"422928","Ireland","oat",51876
"422929","Ireland","vegetable_oil",51876
"422930","Ireland","whole_grain_wheat_flour",51876
"422931","Ireland","butter",51877
"422932","Ireland","cane_molasses",51877
"422933","Ireland","wheat",51877
"422934","Ireland","orange_juice",51877
"422935","Ireland","raisin",51877
"422936","Ireland","carrot",51877
"422937","Ireland","nutmeg",51877
"422938","Ireland","cinnamon",51877
"422939","Ireland","orange",51877
"422940","Ireland","egg",51877
"422941","Ireland","cream",51877
"422942","Ireland","wheat",51878
"422943","Ireland","buttermilk",51878
"422944","Ireland","oat",51878
"422945","Ireland","whole_grain_wheat_flour",51878
"422946","Ireland","egg",51878
"422947","Ireland","bread",51878
"422948","Ireland","cane_molasses",51879
"422949","Ireland","butter",51879
"422950","Ireland","wheat",51879
"422951","Ireland","vanilla",51879
"422952","Ireland","buttermilk",51879
"422953","Ireland","sour_cherry",51879
"422954","Ireland","egg",51879
"422955","Ireland","vanilla",51880
"422956","Ireland","strawberry",51880
"422957","Ireland","berry",51880
"422958","Ireland","raspberry",51880
"422959","Ireland","egg",51880
"422960","Ireland","cream",51880
"422961","Ireland","lamb",51881
"422962","Ireland","beef",51881
"422963","Ireland","rutabaga",51881
